Year,Age,Female,Male,Total
1939,9,1119360.6,1154888.34,2274248.94
1939,10,1141319.87,1180658.64,2321978.51
1939,11,1167447.5,1204782.53,2372230.03
1939,12,1186540.98,1219389.72,2405930.7
1939,13,1203549.58,1230751.45,2434301.03
1939,14,1221114.07,1242098.49,2463212.56
1939,15,1233166.12,1248342.39,2481508.51
1939,16,1240797.68,1248654.66,2489452.34
1939,17,1234679.78,1234110.19,2468789.97
1939,18,1219314.79,1208795.2,2428109.99
1939,19,1202079.76,1181188.27,2383268.03
1939,20,1185103.74,1154959.7,2340063.44
1939,21,1172176.62,1135884.48,2308061.1
1939,22,1164735.25,1126165.44,2290900.69
1939,23,1159187.67,1120642.56,2279830.23
1939,24,1152576.94,1114638.18,2267215.12
1939,25,1143992,1107124.72,2251116.72
1939,26,1131415.65,1096188.65,2227604.3
1939,27,1114160.33,1081013.9,2195174.23
1939,28,1094394.2,1063798.53,2158192.73
1939,29,1074019.08,1046625.54,2120644.62
1939,30,1053792.13,1029903.49,2083695.62
1939,31,1035402.81,1014362.98,2049765.79
1939,32,1019672.02,1000439.79,2020111.81
1939,33,1005349.32,987435.38,1992784.7
1939,34,991116.16,974674.35,1965790.51
1939,35,976482.3,961916.96,1938399.26
1939,36,960342.55,948540.72,1908883.27
1939,37,942329.89,934394.67,1876724.56
1939,38,923334.1,919928.13,1843262.23
1939,39,903911,904829.5,1808740.5
1939,40,885578.88,891572.56,1777151.44
1939,41,871260.67,882079.62,1753340.29
1939,42,861508.92,877197.64,1738706.56
1939,43,853636.55,874114.71,1727751.26
1939,44,845675.26,870755.08,1716430.34
1939,45,835837.42,865397.37,1701234.79
1939,46,821058.59,855382.22,1676440.81
1939,47,800566.4,839934.61,1640501.01
1939,48,777221.96,821517.43,1598739.39
1939,49,753420.5,802320.58,1555741.08
1939,50,729296.95,781858.42,1511155.37
1939,51,704326.05,758390.45,1462716.5
1939,52,678456.36,731462.59,1409918.95
1939,53,651836.41,702264.19,1354100.6
1939,54,624682.21,671996.64,1296678.85
1939,55,598025.61,641820.8,1239846.41
1939,56,573963.89,613894,1187857.89
1939,57,553250.07,589099.86,1142349.93
1939,58,534368.51,565898.62,1100267.13
1939,59,515705.96,542628.44,1058334.4
1939,60,497026.74,519285.99,1016312.73
1939,61,478339.16,496329.8,974668.96
1939,62,459553.63,473868.9,933422.53
1939,63,440822.32,451841.96,892664.28
1939,64,422412.71,430203.9,852616.61
1939,65,403816.95,408634.53,812451.48
1939,66,383601.13,386134.21,769735.34
1939,67,361226.78,362276.69,723503.47
1939,68,337731.55,337781.58,675513.13
1939,69,314264.42,313587.54,627851.96
1939,70,291064.16,289712.04,580776.2
1939,71,268449.17,266017.36,534466.53
1939,72,246726.59,242657.31,489383.9
1939,73,225721.48,219820.9,445542.38
1939,74,205042.67,197444.21,402486.88
1939,75,184367.63,175069.62,359437.25
1939,76,168836.16,158367.62,327203.78
1939,77,154259.88,142745.72,297005.6
1939,78,139097.05,127111.67,266208.72
1939,79,123083.44,111248.33,234331.77
1939,80,112278.54,97541.26,209819.8
1939,81,96935.27,82928.9,179864.17
1939,82,82413.21,69259.21,151672.42
1939,83,68739.48,56790.81,125530.29
1939,84,56406.83,45665.43,102072.26
1939,85,45754.7,36174.39,81929.09
1939,86,36822.16,28356.14,65178.3
1939,87,29407.32,22056.27,51463.59
1939,88,23354.88,17051.41,40406.29
1939,89,18286.61,12963.79,31250.4
1939,90,14044.27,9689.07,23733.34
1939,91,10653.89,7130.39,17784.28
1939,92,7943.68,5184.86,13128.54
1939,93,5872.41,3754.33,9626.74
1939,94,4332.33,2707.02,7039.35
1939,95,3146.37,1937.99,5084.36
1939,96,2278.13,1383.57,3661.7
1939,97,1676.62,988.29,2664.91
1939,98,1226.68,713.29,1939.97
1939,99,890.04,521.5,1411.54
1939,100,620.97,354.82,975.79
1939,101,420.79,229.34,650.13
1939,102,266.52,141.27,407.79
1939,103,173.08,89.8,262.88
1939,104,112.83,60.27,173.1
1939,105,75.88,38.76,114.64
1939,106,47.04,23.1,70.14
1939,107,29.11,15.3,44.41
1939,108,16.77,9.1,25.87
1939,109,10.11,4.1,14.21
1939,110+,12.67,3.85,16.52
1940,0,998165.28,1034937.6,2033102.88
1940,1,1003378.38,1038186.93,2041565.31
1940,2,1068734.73,1098926.16,2167660.89
1940,3,1053593.2,1083647.11,2137240.31
1940,4,1044373.58,1074761.15,2119134.73
1940,5,1027329.77,1058024.88,2085354.65
1940,6,1032436.26,1062360.85,2094797.11
1940,7,1053133.84,1083901.78,2137035.62
1940,8,1076862.92,1109746.06,2186608.98
1940,9,1092285.77,1125382.87,2217668.64
1940,10,1116908.27,1151256.8,2268165.07
1940,11,1143688.91,1180167.55,2323856.46
1940,12,1169552.5,1203440.11,2372992.61
1940,13,1188773.93,1218785.76,2407559.69
1940,14,1206121.84,1231361.08,2437482.92
1940,15,1221671.93,1241231.16,2462903.09
1940,16,1234340.65,1248352.03,2482692.68
1940,17,1240095.61,1247233.79,2487329.4
1940,18,1232406.6,1226732.98,2459139.58
1940,19,1217975.81,1200035.4,2418011.21
1940,20,1201283.59,1172932.03,2374215.62
1940,21,1184718.22,1147346.39,2332064.61
1940,22,1171939.47,1128906.04,2300845.51
1940,23,1164414.15,1119790.61,2284204.76
1940,24,1158691.81,1114842.88,2273534.69
1940,25,1152627.16,1109799.12,2262426.28
1940,26,1143525.03,1102670.13,2246195.16
1940,27,1130180.06,1091791.64,2221971.7
1940,28,1111903.26,1076711.35,2188614.61
1940,29,1090970.35,1059579.44,2150549.79
1940,30,1068871.67,1041650.7,2110522.37
1940,31,1047871.34,1024832.7,2072704.04
1940,32,1029442.24,1009622.37,2039064.61
1940,33,1014416.02,996263.82,2010679.84
1940,34,1001070.62,983840.77,1984911.39
1940,35,988569.82,972525.6,1961095.42
1940,36,974590.49,960256.38,1934846.87
1940,37,958776.67,947171.84,1905948.51
1940,38,940763.65,933078.9,1873842.55
1940,39,921676.17,918233.72,1839909.89
1940,40,901843.67,904065.66,1805909.33
1940,41,883469.25,890238.7,1773707.95
1940,42,868537.31,879934.83,1748472.14
1940,43,857556.67,873622.92,1731179.59
1940,44,848116.41,868795.04,1716911.45
1940,45,837983.95,863070.25,1701054.2
1940,46,826632.2,856070.18,1682702.38
1940,47,811228.33,845283.05,1656511.38
1940,48,791131.65,830088.05,1621219.7
1940,49,768654.24,812380.99,1581035.23
1940,50,745152.51,792916.9,1538069.41
1940,51,721707.58,772852.19,1494559.77
1940,52,696767.81,749068.66,1445836.47
1940,53,670223.97,721042.76,1391266.73
1940,54,642683.1,690438.39,1333121.49
1940,55,615093.64,659064.94,1274158.58
1940,56,587736.82,627766.5,1215503.32
1940,57,563259.34,599037.86,1162297.2
1940,58,542338.32,573768.95,1116107.27
1940,59,523232.16,550200.31,1073432.47
1940,60,505075.81,527617.83,1032693.64
1940,61,486216.92,504027.28,990244.2
1940,62,467621.97,481135,948756.97
1940,63,449344.53,459106.95,908451.48
1940,64,431400.41,437700.64,869101.05
1940,65,413676.07,416651.44,830327.51
1940,66,395637.35,395606.75,791244.1
1940,67,375405.06,373209.76,748614.82
1940,68,352364.03,349046.28,701410.31
1940,69,327882.88,324102.76,651985.64
1940,70,302624.01,298690.05,601314.06
1940,71,278628.21,274530.46,553158.67
1940,72,255522.5,250766.9,506289.4
1940,73,233608.63,227474.06,461082.69
1940,74,212583.99,204752.81,417336.8
1940,75,190691.17,180923.39,371614.56
1940,76,172319.37,161492.92,333812.29
1940,77,155531.1,143684.85,299215.95
1940,78,139376.23,126805,266181.23
1940,79,123291.16,110544.27,233835.43
1940,80,116471.97,100261.11,216733.08
1940,81,100450.8,85439.89,185890.69
1940,82,85812.7,71792.95,157605.65
1940,83,72095.05,59155.14,131250.19
1940,84,59324.98,47785.08,107110.06
1940,85,47948.31,37770.98,85719.29
1940,86,38351.25,29467.32,67818.57
1940,87,30395.46,22711.01,53106.47
1940,88,23905.41,17381.53,41286.94
1940,89,18725.78,13255.51,31981.29
1940,90,14448.79,9933.28,24382.07
1940,91,10977.88,7368.34,18346.22
1940,92,8230.39,5384.32,13614.71
1940,93,6061.89,3902.71,9964.6
1940,94,4431.13,2825.36,7256.49
1940,95,3225.42,2019.98,5245.4
1940,96,2319.7,1437.6,3757.3
1940,97,1666.51,1021.76,2688.27
1940,98,1231.38,732.87,1964.25
1940,99,899.16,532.09,1431.25
1940,100,623.52,375.08,998.6
1940,101,421.76,246.81,668.57
1940,102,281.05,158.15,439.2
1940,103,174.52,96.06,270.58
1940,104,112.19,60.18,172.37
1940,105,72.73,39.94,112.67
1940,106,48.21,25.96,74.17
1940,107,29.3,15.12,44.42
1940,108,17.92,10.41,28.33
1940,109,9.85,6.15,16
1940,110+,13.39,4.84,18.23
1941,0,1026536.69,1069703.81,2096240.5
1941,1,1017956.56,1052053.09,2070009.65
1941,2,1095574.94,1130467.46,2226042.4
1941,3,1078403.64,1105995.41,2184399.05
1941,4,1055044.19,1082772.93,2137817.12
1941,5,1051980.74,1087488.28,2139469.02
1941,6,1030192.15,1058645.54,2088837.69
1941,7,1031549.52,1060169.71,2091719.23
1941,8,1042018.07,1072909.46,2114927.53
1941,9,1059176.52,1091366.93,2150543.45
1941,10,1093311.07,1127762.3,2221073.37
1941,11,1122292.96,1157699.36,2279992.32
1941,12,1150051.56,1185585.96,2335637.52
1941,13,1175775.45,1207251.64,2383027.09
1941,14,1196854.74,1223776.64,2420631.38
1941,15,1208256.29,1229248.5,2437504.79
1941,16,1221174.81,1236778.82,2457953.63
1941,17,1233010.53,1243523.14,2476533.67
1941,18,1235777.18,1230288.35,2466065.53
1941,19,1227630.67,1209089.96,2436720.63
1941,20,1211998.31,1185480.39,2397478.7
1941,21,1197351.91,1161737.56,2359089.47
1941,22,1182200.64,1138333.27,2320533.91
1941,23,1170279.92,1120678.31,2290958.23
1941,24,1163061.17,1112811.56,2275872.73
1941,25,1161330.18,1111035.27,2272365.45
1941,26,1153815.16,1105587.37,2259402.53
1941,27,1143567.13,1098283.16,2241850.29
1941,28,1129275.84,1087378.39,2216654.23
1941,29,1110200.84,1072252.78,2182453.62
1941,30,1086010.28,1051414.07,2137424.35
1941,31,1064005.36,1033790.35,2097795.71
1941,32,1043469.67,1017394.44,2060864.11
1941,33,1025874.85,1003203.7,2029078.55
1941,34,1011729.08,990742.15,2002471.23
1941,35,1002595.59,982407.47,1985003.06
1941,36,989551.49,970760.41,1960311.9
1941,37,975056.93,958585.94,1933642.87
1941,38,958570.64,945328.67,1903899.31
1941,39,940017.58,930988.74,1871006.32
1941,40,919292.13,917471.58,1836763.71
1941,41,900362.52,903397.34,1803759.86
1941,42,882288.84,889296.3,1771585.14
1941,43,867177.16,878348.5,1745525.66
1941,44,855524.36,871056.15,1726580.51
1941,45,844511.9,864506.66,1709018.56
1941,46,833056.88,857683.23,1690740.11
1941,47,820609.37,849679.48,1670288.85
1941,48,804707.03,838414.75,1643121.78
1941,49,784724.78,823263.82,1607988.6
1941,50,758506.58,800544,1559050.58
1941,51,735246.53,780563.46,1515809.99
1941,52,711831.48,759931.64,1471763.12
1941,53,686651.05,735342.95,1421994
1941,54,659709.56,706433.45,1366143.01
1941,55,633042.04,674848.82,1307890.86
1941,56,605182.97,643033.33,1248216.3
1941,57,577654.59,611516.32,1189170.91
1941,58,553048,582752.66,1135800.66
1941,59,531848.95,557382.36,1089231.31
1941,60,516209.18,538476.91,1054686.09
1941,61,497964.74,515731.76,1013696.5
1941,62,478910.43,491911.5,970821.93
1941,63,460192.67,468764.49,928957.16
1941,64,441982.07,446571.65,888553.72
1941,65,423646.24,424955.3,848601.54
1941,66,405965.95,404146.14,810112.09
1941,67,387581.32,383034.16,770615.48
1941,68,366711.29,360463.51,727174.8
1941,69,342920.82,336083.06,679003.88
1941,70,314274.42,307808.44,622082.86
1941,71,288412.61,281977.46,570390.07
1941,72,264154.65,257757.26,521911.91
1941,73,241198.67,234246,475444.67
1941,74,219713.05,211429.99,431143.04
1941,75,199567.16,188605.17,388172.33
1941,76,178061.36,166042.05,344103.41
1941,77,158378.18,145631.47,304009.65
1941,78,140261.17,126953.38,267214.55
1941,79,123258.72,109683.35,232942.07
1941,80,120392.27,102389.67,222781.94
1941,81,104062.17,87495.69,191557.86
1941,82,88619.57,73544.38,162163.95
1941,83,74737.41,60917.87,135655.28
1941,84,61953.08,49450.99,111404.07
1941,85,50235.86,39335.61,89571.47
1941,86,40043.63,30677.77,70721.4
1941,87,31532.3,23565.32,55097.62
1941,88,24584.05,17861.58,42445.63
1941,89,19023.36,13446.03,32469.39
1941,90,14666.21,10077.4,24743.61
1941,91,11183.83,7443.6,18627.43
1941,92,8378.79,5441.96,13820.75
1941,93,6200.05,3926.77,10126.82
1941,94,4503.17,2819.54,7322.71
1941,95,3240.27,2018.19,5258.46
1941,96,2347.65,1439.38,3787.03
1941,97,1681.37,1025.8,2707.17
1941,98,1210.43,736.43,1946.86
1941,99,900.35,531.7,1432.05
1941,100,621.9,362.46,984.36
1941,101,413.66,240.57,654.23
1941,102,274.52,155.34,429.86
1941,103,179.76,97.68,277.44
1941,104,109.14,57.51,166.65
1941,105,69.78,34.8,104.58
1941,106,45.37,22.42,67.79
1941,107,29.72,14.85,44.57
1941,108,17.69,8.14,25.83
1941,109,10.76,6.1,16.86
1941,110+,13.62,5.54,19.16
1942,0,1095847.65,1150299.99,2246147.64
1942,1,1053241.95,1087399.56,2140641.51
1942,2,1107355.31,1139701.81,2247057.12
1942,3,1109441.99,1141821.85,2251263.84
1942,4,1081777.9,1109294.98,2191072.88
1942,5,1063986.78,1096737.77,2160724.55
1942,6,1039791,1071572.68,2111363.68
1942,7,1015129.96,1038976.7,2054106.66
1942,8,1015852.73,1041803.34,2057656.07
1942,9,1026678.44,1057039.54,2083717.98
1942,10,1069146.25,1108970.72,2178116.97
1942,11,1103067.37,1140939.71,2244007.08
1942,12,1132515.38,1170961.47,2303476.85
1942,13,1160840.14,1196995.75,2357835.89
1942,14,1188221.63,1216812.29,2405033.92
1942,15,1201880.22,1215770.09,2417650.31
1942,16,1207811.05,1220247.86,2428058.91
1942,17,1217737.14,1224161.84,2441898.98
1942,18,1227218.91,1206513.64,2433732.55
1942,19,1228332.28,1191629.86,2419962.14
1942,20,1214714.65,1174283.56,2388998.21
1942,21,1203849.92,1148971.16,2352821.08
1942,22,1191663.8,1125884.3,2317548.1
1942,23,1178533.19,1104474.94,2283008.13
1942,24,1167809.83,1091141.7,2258951.53
1942,25,1169390.42,1089812.75,2259203.17
1942,26,1163859.86,1090158.99,2254018.85
1942,27,1154696.87,1087299.36,2241996.23
1942,28,1143156.7,1081958.36,2225115.06
1942,29,1128155.37,1072088.36,2200243.73
1942,30,1102353,1052418.73,2154771.73
1942,31,1080036.58,1033725.52,2113762.1
1942,32,1058982.34,1017626.25,2076608.59
1942,33,1039789.27,1003255.99,2043045.26
1942,34,1023312.66,991433.78,2014746.44
1942,35,1016837.44,986164.36,2003001.8
1942,36,1005648.62,977489.55,1983138.17
1942,37,991359.24,965883.07,1957242.31
1942,38,975556.9,953918.88,1929475.78
1942,39,957947.55,940572.03,1898519.58
1942,40,935313.27,926722.29,1862035.56
1942,41,916879.24,914764.83,1831644.07
1942,42,898988.91,901174.75,1800163.66
1942,43,881528.15,887026.27,1768554.42
1942,44,866648.61,875867.53,1742516.14
1942,45,856597.7,869583.24,1726180.94
1942,46,843900.81,862420.75,1706321.56
1942,47,831544.59,855102.88,1686647.47
1942,48,818151.81,846399.63,1664551.44
1942,49,801585.92,834540.08,1636126
1942,50,773710.56,810660.69,1584371.25
1942,51,747191.7,786113.73,1533305.43
1942,52,723705.05,765094.01,1488799.06
1942,53,699962.92,743478.86,1443441.78
1942,54,674588.21,718307.59,1392895.8
1942,55,648465.73,687103.26,1335568.99
1942,56,621945.46,656194.74,1278140.2
1942,57,594177.68,624718.35,1218896.03
1942,58,566841.78,593765.51,1160607.29
1942,59,542306.2,565394.08,1107700.28
1942,60,527752.96,548317.57,1076070.53
1942,61,512480.53,529403.2,1041883.73
1942,62,494129.76,506376.12,1000505.88
1942,63,474661.96,482031.35,956693.31
1942,64,455263.81,458113.96,913377.77
1942,65,435968,435328.11,871296.11
1942,66,416664.85,413547.61,830212.46
1942,67,398157.66,392342.84,790500.5
1942,68,378759.73,370721.1,749480.83
1942,69,357122.09,347805.56,704927.65
1942,70,327126.78,318629.19,645755.97
1942,71,298092.9,289441.98,587534.88
1942,72,272118.16,263371.12,535489.28
1942,73,248215.56,239430.7,487646.26
1942,74,226012.21,216691.43,442703.64
1942,75,206656.27,194134.48,400790.75
1942,76,185878.04,171632.75,357510.79
1942,77,163766.57,149210.33,312976.9
1942,78,144529.52,129808.44,274337.96
1942,79,127089.77,112361.49,239451.26
1942,80,122854.81,103611.65,226466.46
1942,81,108213.56,89844.58,198058.14
1942,82,92390.84,75701.37,168092.21
1942,83,77661.81,62683.54,140345.35
1942,84,64699.4,51173.21,115872.61
1942,85,52980.61,40936.22,93916.83
1942,86,42469.45,32174.18,74643.63
1942,87,33378.68,24715.89,58094.57
1942,88,25881.01,18674.08,44555.09
1942,89,19858.61,13912.05,33770.66
1942,90,15109.16,10289.77,25398.93
1942,91,11528.77,7643.04,19171.81
1942,92,8695.54,5594.07,14289.61
1942,93,6443.38,4068.88,10512.26
1942,94,4721.28,2921.76,7643.04
1942,95,3378.81,2072.61,5451.42
1942,96,2415.6,1474.76,3890.36
1942,97,1751.4,1047.32,2798.72
1942,98,1258.11,749.18,2007.29
1942,99,904.74,539.34,1444.08
1942,100,641.31,370.7,1012.01
1942,101,423.65,242.19,665.84
1942,102,277.59,157.57,435.16
1942,103,180.8,100.13,280.93
1942,104,116.47,62.01,178.48
1942,105,69.02,35.28,104.3
1942,106,44.23,20.51,64.74
1942,107,29.18,12.78,41.96
1942,108,18.97,8.88,27.85
1942,109,11.06,4.49,15.55
1942,110+,15.5,7.11,22.61
1943,0,1223948.43,1285419.8,2509368.23
1943,1,1122757.4,1162536.69,2285294.09
1943,2,1145941.23,1179175.64,2325116.87
1943,3,1126126.23,1158558.54,2284684.77
1943,4,1110036.67,1145405.14,2255441.81
1943,5,1076274.76,1104471.72,2180746.48
1943,6,1051081.07,1079119.23,2130200.3
1943,7,1025038.52,1050789.94,2075828.46
1943,8,1000267.5,1017131.5,2017399
1943,9,1000301.75,1021181.72,2021483.47
1943,10,1043025.18,1088129.7,2131154.88
1943,11,1080016.51,1127423.24,2207439.75
1943,12,1115173.12,1159265.47,2274438.59
1943,13,1145111.76,1189435.03,2334546.79
1943,14,1174048.06,1213669.57,2387717.63
1943,15,1194856.57,1206210.18,2401066.75
1943,16,1200646.31,1203214,2403860.31
1943,17,1204296.01,1208153.76,2412449.77
1943,18,1211359.15,1131859.08,2343218.23
1943,19,1218553.97,1094152.02,2312705.99
1943,20,1211034.29,1083944.89,2294979.18
1943,21,1205574.81,1070733.8,2276308.61
1943,22,1197246.01,1050979.26,2248225.27
1943,23,1187595.65,1039875.3,2227470.95
1943,24,1176572.16,1033710.08,2210282.24
1943,25,1178134.53,1037452.37,2215586.9
1943,26,1172456.71,1043260.13,2215716.84
1943,27,1164971.29,1050269.77,2215241.06
1943,28,1154319.39,1051849.23,2206168.62
1943,29,1141684.72,1048832.01,2190516.73
1943,30,1116156.83,1034189.92,2150346.75
1943,31,1094523.12,1018583.05,2113106.17
1943,32,1073231.7,1003036.85,2076268.55
1943,33,1053240.08,990099.02,2043339.1
1943,34,1035440.56,979431.39,2014871.95
1943,35,1029215.97,976479.16,2005695.13
1943,36,1019738,972257.18,1991995.18
1943,37,1007407.73,964855.15,1972262.88
1943,38,991947,954485.72,1946432.72
1943,39,974895.38,943863.02,1918758.4
1943,40,950282.74,930298.02,1880580.76
1943,41,930980.4,919943.88,1850924.28
1943,42,913903.46,909810.43,1823713.89
1943,43,897039.84,897377.59,1794417.43
1943,44,880177.95,883611.17,1763789.12
1943,45,870433.71,875732.6,1746166.31
1943,46,857585.17,868461.8,1726046.97
1943,47,843837.08,860898.5,1704735.58
1943,48,830559.19,853145.85,1683705.04
1943,49,816217.17,843807.82,1660024.99
1943,50,790286.36,822979.57,1613265.93
1943,51,761711.57,796037.43,1557749
1943,52,735365.89,770874.32,1506240.21
1943,53,711670.66,748848.86,1460519.52
1943,54,687606.46,726316.36,1413922.82
1943,55,662055.01,697095.12,1359150.13
1943,56,636103.84,667212.45,1303316.29
1943,57,609593.56,636603.72,1246197.28
1943,58,581929.05,605513.68,1187442.73
1943,59,554832.61,575147.64,1129980.25
1943,60,537949.97,555997.97,1093947.94
1943,61,524854.88,539705.04,1064559.92
1943,62,509171.45,520180.21,1029351.66
1943,63,490654.35,496853.76,987508.11
1943,64,470736.07,471972,942708.07
1943,65,450573.01,447481.68,898054.69
1943,66,429270.68,424110.83,853381.51
1943,67,409284.33,401954.5,811238.83
1943,68,389903.81,380320.21,770224.02
1943,69,369453.7,358166.84,727620.54
1943,70,340747.55,330364.47,671112.02
1943,71,309839.27,299378.24,609217.51
